1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
"[-4.8869944000000007, -4.143870699999999, -3.6557120400000001, -3.2264499066666668, -2.8544392950000002, -2.5520623679999996]","[-5.2547955999999996, -4.2725657999999997, -3.6289144299999996, -3.1623285000000001, -2.7958797349999993, -2.5212315039999997]","[-4.8734145, -4.30253234, -3.7795283300000002, -3.5092018866666668, -3.2701786750000004, -3.078677924]","[-5.3611111999999999, -5.0141059800000001, -4.4410139399999995, -4.1638584999999999, -3.9580772549999992, -3.7787657119999993]","[-4.6738739000000002, -3.7354677999999999, -3.3021143099999994, -2.8461599600000005, -2.4604513600000004, -2.1004361039999999]","[-5.9492774000000006, -4.7576227199999996, -4.2430011199999997, -3.7552769133333332, -3.3440915150000001, -2.9769828239999998]","[-5.6918367999999999, -4.9228710200000005, -4.4422906300000005, -4.1341465600000014, -3.9293735950000004, -3.7429764479999998]","[-5.4152799000000007, -4.7484869200000004, -4.3762725100000006, -4.1814136399999997, -3.9987897899999991, -3.7509483959999996]","[-5.0884837999999997, -4.7403132599999998, -4.2424956799999993, -3.9300825399999995, -3.72045045, -3.5305699719999994]","[-4.5528202000000002, -4.3255649599999995, -3.8405550599999998, -3.3105214000000003, -2.9160086700000001, -2.6301601360000002]","[-4.9395899999999999, -4.4842472999999998, -4.1283738099999994, -3.7743419933333326, -3.5091938100000002, -3.2486816600000004]","[-5.3037270999999997, -4.7804424400000007, -4.2164622600000001, -3.8726358466666673, -3.657933055, -3.4621772680000005]","[-4.0961894999999995, -3.8061133999999996, -3.3920641500000004, -3.0965006933333332, -2.8867743350000001, -2.7193053159999998]","[-4.6541634000000007, -4.2147849200000005, -3.7933136600000004, -3.4380214333333337, -3.1981320349999995, -2.9844230359999999]","[-5.1628284000000004, -4.5977644800000004, -4.2152184400000001, -3.9700380933333337, -3.8017033600000003, -3.6682843599999999]","[-3.3250402999999999, -2.8841670000000001, -2.51202098, -2.2376602866666668, -1.9565731344999999, -1.7060433643999999]","[-4.6092319000000002, -3.8050592400000007, -3.39777562, -3.1373342933333332, -2.8812058449999998, -2.651460148]","[-5.2655544000000001, -4.8881640400000004, -4.4131662900000004, -4.0548045466666673, -3.7697612899999995, -3.5218252040000007]","[-7.0332508000000002, -5.2427182200000004, -4.5638306100000001, -4.1124560600000004, -3.7624055099999998, -3.4843959760000001]","[-6.7831387999999988, -4.9448880199999987, -4.5515015200000004, -4.2124643666666675, -3.9974970349999994, -3.8256974279999998]","[-5.6539974000000006, -4.8728256200000004, -4.36461364, -4.0467050000000002, -3.7579996650000007, -3.5532957199999999]","[-4.9839630000000001, -4.5413729600000003, -4.1309292700000002, -3.8439947600000002, -3.6153373799999997, -3.4303735759999996]","[-5.1450046999999994, -4.4649238999999996, -4.1006480999999999, -3.825062613333333, -3.6053796900000004, -3.3959270839999998]","[-5.9015732000000005, -4.8910145799999993, -4.4879871200000006, -4.1854726333333341, -3.9796097499999994, -3.8033787519999991]","[-5.8741975000000002, -4.3406295000000004, -3.3067789799999998, -2.7398917399999996, -2.3669390699999999, -2.0522007748000002]","[-4.9656105000000004, -4.2293177200000001, -3.7272586099999998, -3.3942126999999993, -3.1915742450000004, -2.9702846599999999]","[-4.8813275999999997, -3.9347921000000001, -3.4557525900000003, -3.2321448800000003, -3.0467854600000002, -2.8654383800000001]","[-5.2278589999999996, -4.6670661999999989, -4.3014527600000001, -4.0390694066666661, -3.8581974449999996, -3.7009295359999999]","[-5.2609234000000002, -4.4493357199999997, -4.0589307999999997, -3.6500692333333333, -3.3163200250000004, -2.9688222680000003]","[-6.6622429000000007, -5.87897538, -5.1388049499999999, -4.6704817800000002, -4.3421176450000001, -4.0987197559999995]","[-4.6324477000000002, -4.2579430600000006, -4.0208922100000004, -3.7888403533333337, -3.5399494750000002, -3.3469819360000002]","[-4.7378477999999999, -4.1629023600000004, -3.6326583400000003, -3.3181790866666669, -3.0996878050000003, -2.8712091239999999]","[-5.5349679000000007, -4.1779882800000001, -3.6169772099999995, -3.2066219466666661, -2.7734149199999996, -2.3825703803999998]","[-5.9137410999999993, -5.0025530999999992, -4.580472649999999, -4.2518427133333336, -3.9460963649999998, -3.6919059879999998]","[-5.9061136000000003, -4.7243250000000003, -4.3195533100000008, -4.0453484533333333, -3.844214275000001, -3.6131036439999997]","[-7.0387683000000001, -5.1344171599999999, -4.4144217500000007, -3.9712783466666668, -3.6436445599999998, -3.3073510640000006]","[-4.0924401000000001, -3.5864072800000004, -3.11301329, -2.6360973666666667, -2.2406892515000001, -1.9198505716000003]","[-4.8507605000000007, -4.2753459600000001, -4.0120036300000006, -3.8133378266666673, -3.6783631350000006, -3.5784403359999999]","[-4.0801319999999999, -3.2155293800000004, -2.3426702700000002, -1.8740225173333336, -1.5009490400000001, -1.1175329567200001]","[-6.6409801999999996, -5.1888143399999995, -4.4054293900000001, -3.9516306333333344, -3.6388606050000001, -3.3662690240000002]","[-6.3124528, -5.4840518000000005, -4.9467526899999994, -4.5878225600000002, -4.3775223749999999, -4.2141967440000005]","[-6.9221320000000004, -4.8119328399999999, -3.8288834899999999, -3.1294884866666663, -2.6242336690000001, -2.1871877343999997]","[-5.6396160000000002, -4.9095154599999997, -4.4173822400000002, -4.1079577800000004, -3.9061600849999998, -3.727146732]","[-5.8595489999999995, -4.6145712200000002, -4.0449737500000005, -3.7551586466666671, -3.520439605, -3.3382597200000004]","[-6.0072750999999993, -5.2068865999999998, -4.6698594499999997, -4.3617972600000003, -4.12184989, -3.9392317480000001]","[-5.2132510999999999, -4.8713794799999999, -4.6137871800000001, -4.4667242733333321, -4.3480509349999998, -4.2244011000000006]","[-6.3301129000000005, -4.6827427799999999, -4.2116666700000005, -3.8499530933333332, -3.5818579850000001, -3.3365713879999999]","[-5.2214847000000004, -4.6968087399999998, -4.1149397899999993, -3.7735779666666667, -3.5541738900000004, -3.3758218439999994]","[-4.4140401000000002, -3.7786987400000003, -3.3891607600000002, -2.9404852133333335, -2.5958330700000003, -2.3155736120000001]","[-6.4488010000000004, -5.62110938, -4.8711740700000004, -4.3190031466666676, -3.9501593650000011, -3.6785270839999997]","[-4.6682724999999996, -3.8891839599999996, -3.4366318899999997, -3.1021143799999993, -2.84259577, -2.5274354799999998]","[-5.0904187999999992, -4.5732160599999991, -4.1970167800000002, -3.8820618133333338, -3.6170307399999992, -3.3988634680000001]","[-4.0776176, -3.4375942199999998, -2.745959, -2.3496081733333329, -2.0711185159999994, -1.8009232320000002]","[-3.3156161000000002, -2.5302037999999998, -1.760992745, -1.2685145077333333, -0.78110402980000004, -0.22620557184000006]","[-4.8376412000000002, -4.3406845199999999, -4.0128945199999997, -3.8271812199999999, -3.681258975, -3.5733110520000002]","[-4.8018803999999999, -4.7136275200000002, -4.5429947299999993, -4.3969034599999999, -4.2368696999999997, -4.0971105440000004]","[-3.2089212000000003, -2.03123684, -1.5540108450000001, -1.1313024285333335, -0.43823350639999992, 0.17458787088000002]","[-6.2213812000000006, -4.3873442999999996, -3.5628526599999999, -2.971251806666666, -2.5095275969999995, -2.1363451791999997]","[-5.5348549000000009, -4.890157499999999, -4.1485645, -3.6384126466666662, -3.1988001549999998, -2.8730080120000001]","[-4.5496759000000004, -4.2077189600000002, -3.9111423800000003, -3.6912676933333333, -3.4849565450000002, -3.3377443759999998]","[-5.2708497000000003, -4.4686926800000002, -3.6836279099999998, -3.1323742399999994, -2.6103380789999999, -2.2038323219999998]","[-4.4498682000000001, -3.9322082799999998, -3.5024549, -3.1588693733333333, -2.9308951050000003, -2.7650971639999993]","[-5.0875959000000002, -4.69196042, -4.3747970700000014, -4.1400378466666679, -3.9414099150000004, -3.7726938559999996]","[-6.0239915999999996, -5.1629951599999995, -4.5743618799999997, -4.2200492999999994, -3.9823468850000006, -3.791911748]","[-4.7145742999999998, -4.0802779999999998, -3.6102443899999996, -3.197875606666666, -2.8236677649999997, -2.4494203267999999]","[-5.5423985, -4.9627917400000001, -4.64236088, -4.4343955799999994, -4.2869677649999991, -4.1667117119999997]","[-5.1775650999999998, -4.5446437, -3.7445682400000004, -3.3047067000000001, -2.9161466400000005, -2.5987183052000002]","[-4.4002504, -4.0812394599999999, -3.7803488900000004, -3.4872113333333337, -3.291396685, -3.1461022360000004]","[-5.1991171999999999, -4.85005446, -4.6506685699999997, -4.539577033333333, -4.4603552600000009, -4.3785956080000004]","[-5.6375875000000004, -5.1049338999999998, -4.7582212300000002, -4.5209142466666661, -4.3337283049999993, -4.1828373999999995]","[-5.4099554999999997, -4.8682171800000003, -4.2424765600000001, -3.8335632266666666, -3.554443585, -3.3260515279999998]","[-5.1149987999999995, -4.11456132, -3.8467545299999997, -3.6830709799999997, -3.5573386449999993, -3.4415675759999997]","[-5.2406315999999995, -4.4242039199999992, -3.9857863699999987, -3.6346587199999991, -3.3493956949999992, -3.096869468]","[-4.4749302999999996, -4.1991554199999994, -3.76985831, -3.5586291600000002, -3.4276776950000007, -3.3339728400000008]","[-4.6671199999999997, -4.1684312400000003, -3.7233358699999997, -3.4181432999999997, -3.183066325, -2.9630132879999995]","[-5.9830317000000006, -5.11319912, -4.8169950500000001, -4.5047319400000001, -4.2431489450000006, -3.9227039800000001]","[-5.9930940000000001, -4.4668189199999997, -4.1942252, -4.0051112933333322, -3.80525636, -3.6160023360000002]","[-4.6024760999999996, -4.47067412, -4.2713829099999998, -4.1090717799999998, -3.9897039899999998, -3.8888223039999996]","[-6.4066567000000001, -5.1309639799999998, -4.2949418800000005, -3.9101807866666669, -3.6856706100000003, -3.4975666120000004]","[-5.154106099999999, -4.5154359599999996, -4.1360842399999997, -3.8652805799999999, -3.6748112449999994, -3.5093446879999992]","[-4.7428945999999996, -4.2904177199999998, -3.8764159600000001, -3.5975807133333335, -3.2905110849999999, -2.9955155559999995]","[-5.3456010999999997, -3.0535999599999997, -2.3870671400000001, -1.963303494, -1.5921135630000001, -1.3084254468639998]","[-5.3781566999999999, -4.6535929000000005, -3.8093843899999995, -3.3162672399999997, -2.8613345700000004, -2.4837801216000002]","[-5.0543427000000003, -4.2650729599999995, -3.8906339599999997, -3.6754076133333333, -3.5014784549999995, -3.234382316]","[-5.1069192999999995, -4.4085899400000006, -3.9613222199999996, -3.6782331666666663, -3.4901683750000005, -3.3198696280000002]","[-5.5656866999999997, -4.4122209200000002, -3.8820987899999997, -3.4612995133333326, -3.1722836499999998, -2.8978214879999999]","[-4.6010059999999999, -3.6683700000000004, -3.21914327, -2.9300755666666665, -2.7127423400000001, -2.5216605560000001]","[-5.4396162000000006, -4.7338687799999999, -4.3257304100000002, -4.0501548066666668, -3.885099715, -3.7550189159999996]"
